timestamp,cpu_percent,memory_mb,gpu_percent,vram_mb,inference_time
1778168117.812,12.50,2212.61,30.00,2266.56,239.70
1778168117.912,12.50,2212.61,30.00,2266.56,239.70
1778168118.012,12.50,2212.61,30.00,2266.56,239.70
1778168118.113,12.50,2212.61,30.00,2266.56,239.70
1778168118.213,12.50,2212.61,30.00,2266.56,239.70
1778168118.313,12.30,2212.61,30.00,2266.56,239.70
1778168118.413,12.50,2212.61,30.00,2266.56,239.70
1778168118.514,12.50,2212.61,30.00,2266.56,239.70
1778168118.614,12.50,2212.61,30.00,2266.56,239.70
1778168118.714,12.50,2212.61,30.00,2266.56,239.70
1778168118.814,12.50,2212.61,30.00,2266.56,239.70
1778168118.915,12.30,2212.61,29.00,2266.56,239.70
1778168119.015,12.50,2212.61,29.00,2266.56,239.70
1778168119.115,12.50,2212.61,30.00,2266.56,239.70
1778168119.216,12.50,2212.61,30.00,2266.56,239.70
1778168119.316,12.50,2212.61,30.00,2266.56,239.70
1778168119.416,12.50,2212.61,30.00,2266.56,239.70
1778168119.516,12.30,2212.61,30.00,2266.56,239.70
1778168119.617,12.50,2212.61,30.00,2266.56,239.70
1778168119.717,12.50,2212.61,30.00,2266.56,239.70
1778168119.817,12.50,2212.61,30.00,2266.56,239.70
1778168119.917,12.50,2212.61,30.00,2266.56,239.70
1778168120.018,12.50,2212.61,30.00,2266.56,239.70
1778168120.118,12.30,2212.61,30.00,2266.56,239.70
1778168120.219,13.60,2212.61,30.00,2286.56,239.70
1778168120.319,12.50,2212.61,30.00,2286.56,239.70
1778168120.419,12.50,2212.61,30.00,2286.56,239.70
1778168120.519,12.50,2212.61,31.00,2286.56,239.70
1778168120.620,12.30,2212.61,31.00,2286.56,239.70
1778168120.720,12.50,2212.61,30.00,2286.56,239.70
1778168120.820,12.50,2212.61,30.00,2286.56,239.70
1778168120.921,12.50,2212.61,30.00,2286.56,239.70
1778168121.021,12.50,2212.61,30.00,2286.56,239.70
1778168121.121,12.30,2212.61,31.00,2286.56,239.70
1778168121.222,12.50,2212.61,31.00,2286.56,239.70
1778168121.322,12.50,2212.61,31.00,2286.56,239.70
1778168121.422,12.50,2212.61,31.00,2286.56,239.70
1778168121.523,15.00,2212.61,31.00,2286.56,239.70
1778168121.623,12.50,2212.61,31.00,3914.56,239.70
1778168121.723,12.50,2212.61,73.00,2026.56,239.70
1778168121.823,14.80,2212.61,73.00,2036.56,239.70
1778168121.924,12.50,2212.61,20.00,2038.56,239.70
1778168122.024,12.50,2212.61,20.00,2038.56,239.70
1778168122.124,12.50,2212.61,23.00,2038.56,239.70
1778168122.224,13.60,2212.61,23.00,2040.56,239.70
1778168122.325,12.30,2212.61,23.00,2040.56,239.70
1778168122.425,12.50,2212.61,23.00,2040.56,239.70
1778168122.525,12.50,2212.61,23.00,2042.56,239.70
1778168122.625,12.50,2212.61,23.00,2044.56,239.70
1778168122.726,12.50,2212.61,24.00,2044.56,239.70
1778168122.826,12.50,2212.61,24.00,2046.56,239.70
1778168122.926,12.50,2212.61,23.00,2046.56,239.70
1778168123.026,12.30,2212.61,23.00,2046.56,239.70
